Date,PosCt,NeuCt,NegCt,posReplyCt,posRetweetCt,posLikeCt,posQuoteCt,neuReplyCt,neuRetweetCt,neuLikeCt,neuQuoteCt,negReplyCt,negRetweetCt,negLikeCt,negQuoteCt,totalDailyTweets
2008-05-05,0,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2008-05-06,5,103,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2008-05-07,6,108,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2008-05-08,0,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2008-05-09,1,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2008-05-10,3,92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2008-05-11,1,98,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2008-05-12,0,76,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0
2008-05-13,1,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2008-05-14,1,110,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2008-05-15,2,113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2008-05-16,2,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2008-05-17,1,117,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,121.0
2008-05-18,1,85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2008-05-19,2,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2008-05-20,2,165,3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,170.0
2008-05-21,0,197,0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,197.0
2008-05-22,2,138,0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,140.0
2008-05-23,2,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2008-05-24,0,84,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0
2008-05-25,2,103,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0
2008-05-26,2,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2008-05-27,1,105,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107.0
2008-05-28,6,127,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0
2008-05-29,1,162,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0
2008-05-30,6,173,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,179.0
2008-05-31,7,244,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,251.0
2008-06-05,1,208,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,209.0
2008-06-06,16,402,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,418.0
2008-06-08,1,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2008-06-09,3,363,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,368.0
2008-06-10,1,122,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
2008-06-11,4,404,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,412.0
2008-06-12,2,151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
2008-06-13,6,402,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0
2008-06-15,2,94,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2008-06-16,7,401,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,409.0
2008-06-17,0,115,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,115.0
2008-06-18,75,774,4,2.0,9.0,17.0,0.0,1.0,41.0,52.0,3.0,0.0,1.0,2.0,1.0,853.0
2008-10-28,2,428,1,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,431.0
2008-10-29,11,579,3,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,593.0
2008-10-30,7,433,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,440.0
2008-10-31,2,231,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235.0
2008-11-01,2,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0
2008-11-02,5,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0
2008-11-03,3,229,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,234.0
2008-11-04,2,275,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,278.0
2008-11-05,3,262,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.0
2008-11-06,4,342,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,347.0
2008-11-07,2,252,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0
2008-11-08,7,252,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,259.0
2008-11-09,5,161,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0
2008-11-10,1,235,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,236.0
2008-11-11,3,197,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0
2008-11-12,4,336,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,340.0
2008-11-13,4,350,1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,355.0
2008-11-14,3,267,1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,271.0
2008-11-15,0,312,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,318.0
2008-11-16,1,195,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
2008-11-17,4,361,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,365.0
2008-11-18,2,248,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,251.0
2008-11-19,2,306,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,308.0
2008-11-20,2,352,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,357.0
2008-11-21,0,313,2,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,315.0
2008-11-22,6,367,1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,374.0
2008-11-23,5,206,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,211.0
2008-11-24,5,251,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,256.0
2008-11-25,3,228,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.0
2008-11-26,8,246,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0
2008-11-27,2,265,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.0
2008-11-28,0,190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0
2008-11-29,0,309,2,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,311.0
2008-11-30,1,267,1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,269.0
2008-12-01,1,237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
2008-12-02,4,251,1,0.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,256.0
2008-12-03,3,337,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,341.0
2008-12-04,11,341,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,352.0
2008-12-05,2,300,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,304.0
2008-12-06,3,298,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0
2008-12-07,4,270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,274.0
2008-12-08,2,239,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,243.0
2008-12-09,0,288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0
2008-12-10,5,522,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,529.0
2008-12-11,4,461,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,465.0
2008-12-12,7,305,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,314.0
2008-12-13,3,338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0
2008-12-14,4,252,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,256.0
2008-12-15,3,272,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,280.0
2008-12-16,4,394,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,399.0
2008-12-17,6,319,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,325.0
2008-12-18,6,350,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,356.0
2008-12-19,2,330,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0
2008-12-20,3,395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0
2008-12-21,2,297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0
2008-12-22,4,251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0
2008-12-23,5,304,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,309.0
2008-12-24,4,319,1,0.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,324.0
2008-12-25,11,348,1,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,360.0
2008-12-26,10,422,1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,433.0
2008-12-27,5,327,1,0.0,0.0,0.0,0.0,1.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,333.0
2008-12-28,3,332,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,336.0
2008-12-29,10,305,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,315.0
2008-12-30,3,470,0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,473.0
2008-12-31,6,370,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,377.0
2009-01-01,1,182,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185.0
2009-01-02,2,207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
2009-01-03,1,369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0
2009-01-04,5,324,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0
2009-01-05,2,337,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,340.0
2009-01-06,2,360,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,362.0
2009-01-07,2,413,1,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,416.0
2009-01-08,5,450,1,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,456.0
2009-01-09,1,297,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,298.0
2009-01-10,3,442,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,445.0
2009-01-11,1,276,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,280.0
2009-01-12,5,324,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,330.0
2009-01-13,3,447,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,451.0
2009-01-14,5,437,0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,442.0
2009-01-15,9,421,3,0.0,0.0,0.0,0.0,1.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,433.0
2009-01-16,3,447,0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,450.0
2009-01-17,8,432,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,441.0
2009-01-18,7,337,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345.0
2009-01-19,1,350,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,352.0
2009-01-20,3,476,2,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,481.0
2009-01-21,6,252,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0
2009-01-22,7,481,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,490.0
2009-01-23,11,484,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,496.0
2009-01-24,0,431,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,431.0
2009-01-25,3,426,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,431.0
2009-01-26,2,367,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,370.0
2009-01-27,3,416,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,419.0
2009-01-28,4,399,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,404.0
2009-01-29,6,383,0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,389.0
2009-01-30,6,555,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0
2009-01-31,4,399,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,403.0
2009-02-01,5,506,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,512.0
2009-02-02,4,353,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,357.0
2009-02-03,4,590,1,0.0,0.0,0.0,0.0,7.0,44.0,21.0,0.0,0.0,0.0,0.0,0.0,595.0
2009-02-04,1,551,2,0.0,0.0,0.0,0.0,24.0,4.0,52.0,6.0,0.0,0.0,0.0,0.0,554.0
2009-02-05,8,684,3,0.0,0.0,0.0,0.0,3.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,695.0
2009-02-06,7,692,3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,702.0
2009-02-07,2,592,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,596.0
2009-02-08,2,675,1,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,678.0
2009-02-09,4,662,2,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,668.0
2009-02-10,1,613,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,614.0
2009-02-11,9,690,2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,701.0
2009-02-12,5,800,1,0.0,0.0,0.0,0.0,16.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,806.0
2009-02-13,10,898,2,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,910.0
2009-02-17,4,720,2,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,726.0
2009-02-18,3,939,5,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,947.0
2009-02-19,9,1300,4,0.0,0.0,0.0,0.0,2.0,24.0,44.0,1.0,0.0,0.0,0.0,0.0,1313.0
2009-02-20,8,833,3,0.0,0.0,1.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,844.0
2009-02-21,15,903,2,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,920.0
2009-02-22,7,677,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,685.0
2009-02-23,6,622,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,634.0
2009-02-24,12,706,7,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,725.0
2009-02-25,13,812,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,826.0
2009-02-26,11,893,5,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,909.0
2009-02-27,9,1058,8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1075.0
2009-02-28,12,841,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,855.0
2009-03-01,9,858,6,0.0,0.0,1.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,873.0
2009-03-02,9,769,1,0.0,0.0,0.0,0.0,2.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,779.0
2009-03-03,9,833,3,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,845.0
2009-03-04,5,958,2,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,965.0
2009-03-05,11,909,2,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,922.0
2009-03-06,9,690,4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,703.0
2009-03-07,17,857,2,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,876.0
2009-03-08,15,759,4,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,778.0
2009-03-09,11,636,5,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,652.0
2009-03-10,17,920,2,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,939.0
2009-03-11,10,917,7,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,934.0
2009-03-12,14,999,3,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1016.0
2009-03-13,15,899,1,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,915.0
2009-03-14,10,981,3,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,994.0
2009-03-15,18,954,4,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,976.0
2009-03-16,9,939,9,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,957.0
2009-03-17,11,1207,4,0.0,0.0,0.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1222.0
2009-03-18,17,1650,3,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,1670.0
2009-03-19,15,1278,1,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,1294.0
2009-03-20,15,1012,3,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1030.0
2009-03-21,5,897,0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,902.0
2009-03-22,12,1133,2,0.0,0.0,0.0,0.0,2.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,1147.0
2009-03-23,4,955,1,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,960.0
2009-03-24,15,1247,1,0.0,0.0,0.0,0.0,1.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,1263.0
2009-03-25,22,1353,3,0.0,0.0,0.0,0.0,7.0,34.0,40.0,6.0,0.0,0.0,0.0,0.0,1378.0
2009-03-26,34,1536,9,0.0,1.0,2.0,0.0,18.0,99.0,277.0,14.0,0.0,0.0,0.0,0.0,1579.0
2009-03-27,19,1302,2,0.0,0.0,1.0,0.0,10.0,35.0,59.0,1.0,0.0,0.0,0.0,0.0,1323.0
2009-03-28,16,1106,3,0.0,0.0,0.0,0.0,1.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,1125.0
2009-03-29,10,1424,3,0.0,0.0,1.0,0.0,2.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,1437.0
2009-03-30,17,1546,12,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,1575.0
2009-03-31,18,1404,9,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1431.0
2009-04-01,24,1330,6,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,1360.0
2009-04-02,20,1431,9,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1460.0
2009-04-03,27,1384,6,0.0,0.0,0.0,0.0,1.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,1417.0
2009-04-04,26,1264,7,0.0,0.0,0.0,0.0,1.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,1297.0
2009-04-05,12,1584,9,0.0,0.0,0.0,0.0,4.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,1605.0
2009-04-06,16,1334,2,0.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,1352.0
2009-04-07,23,1850,7,0.0,0.0,0.0,0.0,4.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,1880.0
2009-04-08,19,2245,1,0.0,0.0,0.0,0.0,2.0,5.0,66.0,1.0,0.0,0.0,0.0,0.0,2265.0
2009-04-09,30,2039,0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2069.0
2009-04-10,23,1572,3,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1598.0
2009-04-11,14,1580,4,0.0,0.0,0.0,0.0,1.0,8.0,59.0,0.0,0.0,0.0,0.0,0.0,1598.0
2009-04-12,14,1458,7,0.0,1.0,0.0,0.0,0.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,1479.0
2009-04-13,16,1509,5,0.0,0.0,0.0,0.0,1.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1530.0
2009-04-14,38,2332,3,0.0,0.0,2.0,0.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,2373.0
2009-04-15,39,2281,6,0.0,0.0,0.0,0.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,2326.0
2009-04-16,51,3173,10,0.0,0.0,0.0,0.0,1.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,3234.0
2009-04-18,114,4019,16,0.0,0.0,2.0,0.0,1.0,11.0,101.0,2.0,0.0,0.0,0.0,0.0,4149.0
2009-04-19,157,3675,9,0.0,0.0,7.0,0.0,1.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,3841.0
2009-04-20,84,3587,21,0.0,0.0,1.0,0.0,1.0,58.0,103.0,0.0,0.0,0.0,0.0,0.0,3692.0
2009-04-21,72,3536,13,0.0,0.0,0.0,0.0,0.0,1.0,48.0,3.0,0.0,0.0,0.0,0.0,3621.0
2009-04-22,86,3502,15,0.0,3.0,11.0,0.0,1.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0,3603.0
