Date,Close
2013-12-30,"1,841.07"
2013-12-27,"1,841.40"
2013-12-26,"1,842.02"
2013-12-24,"1,833.32"
2013-12-23,"1,827.99"
2013-12-20,"1,818.32"
2013-12-19,"1,809.60"
2013-12-18,"1,810.65"
2013-12-17,"1,781.00"
2013-12-16,"1,786.54"
2013-12-13,"1,775.32"
2013-12-12,"1,775.50"
2013-12-11,"1,782.22"
2013-12-10,"1,802.62"
2013-12-09,"1,808.37"
2013-12-06,"1,805.09"
2013-12-05,"1,785.03"
2013-12-04,"1,792.81"
2013-12-03,"1,795.15"
2013-12-02,"1,800.90"
2013-11-29,"1,805.81"
2013-11-27,"1,807.23"
2013-11-26,"1,802.75"
2013-11-25,"1,802.48"
2013-11-22,"1,804.76"
2013-11-21,"1,795.85"
2013-11-20,"1,781.37"
2013-11-19,"1,787.87"
2013-11-18,"1,791.53"
2013-11-15,"1,798.18"
2013-11-14,"1,790.62"
2013-11-13,"1,782.00"
2013-11-12,"1,767.69"
2013-11-11,"1,771.89"
2013-11-08,"1,770.61"
2013-11-07,"1,747.15"
2013-11-06,"1,770.49"
2013-11-05,"1,762.97"
2013-11-04,"1,767.93"
2013-11-01,"1,761.64"
2013-10-31,"1,756.54"
2013-10-30,"1,763.31"
2013-10-29,"1,771.95"
2013-10-28,"1,762.11"
2013-10-25,"1,759.77"
2013-10-24,"1,752.07"
2013-10-23,"1,746.38"
2013-10-22,"1,754.67"
2013-10-21,"1,744.66"
2013-10-18,"1,744.50"
2013-10-17,"1,733.15"
2013-10-16,"1,721.54"
2013-10-15,"1,698.06"
2013-10-14,"1,710.14"
2013-10-11,"1,703.20"
2013-10-10,"1,692.56"
2013-10-09,"1,656.40"
2013-10-08,"1,655.45"
2013-10-07,"1,676.12"
2013-10-04,"1,690.50"
2013-10-03,"1,678.66"
2013-10-02,"1,693.87"
2013-10-01,"1,695.00"
2013-09-27,"1,691.75"
2013-09-26,"1,698.67"
2013-09-25,"1,692.77"
2013-09-24,"1,697.42"
2013-09-23,"1,701.84"
2013-09-20,"1,709.91"
2013-09-19,"1,722.34"
2013-09-18,"1,725.52"
2013-09-17,"1,704.76"
2013-09-16,"1,697.60"
2013-09-13,"1,687.99"
2013-09-12,"1,683.42"
2013-09-11,"1,689.13"
2013-09-10,"1,683.99"
2013-09-09,"1,671.71"
2013-09-06,"1,655.17"
2013-09-05,"1,655.08"
2013-09-04,"1,653.08"
2013-09-03,"1,639.77"
2013-08-30,"1,632.97"
2013-08-29,"1,638.17"
2013-08-28,"1,634.96"
2013-08-27,"1,630.48"
2013-08-26,"1,656.78"
2013-08-23,"1,663.50"
2013-08-22,"1,656.96"
2013-08-21,"1,642.80"
2013-08-20,"1,652.35"
2013-08-19,"1,646.06"
2013-08-16,"1,655.83"
2013-08-15,"1,661.32"
2013-08-14,"1,685.39"
2013-08-13,"1,694.16"
2013-08-12,"1,689.47"
2013-08-09,"1,691.42"
2013-08-08,"1,697.48"
2013-08-07,"1,690.91"
2013-08-06,"1,697.37"
2013-08-05,"1,707.14"
2013-08-02,"1,709.67"
2013-08-01,"1,706.87"
2013-07-31,"1,685.73"
2013-07-30,"1,685.96"
2013-07-29,"1,685.33"
2013-07-26,"1,691.65"
2013-07-25,"1,690.25"
2013-07-24,"1,685.94"
2013-07-23,"1,692.39"
2013-07-22,"1,695.53"
2013-07-19,"1,692.09"
2013-07-18,"1,689.37"
2013-07-17,"1,680.91"
2013-07-16,"1,676.26"
2013-07-15,"1,682.50"
2013-07-12,"1,680.19"
2013-07-11,"1,675.02"
2013-07-10,"1,652.62"
2013-07-09,"1,652.32"
2013-07-08,"1,640.46"
2013-07-05,"1,631.89"
