Date,Close
2008-12-30,890.64
2008-12-29,869.42
2008-12-26,872.80
2008-12-24,868.15
2008-12-23,863.16
2008-12-22,871.63
2008-12-19,887.88
2008-12-18,885.28
2008-12-17,904.42
2008-12-16,913.18
2008-12-15,868.57
2008-12-12,879.73
2008-12-11,873.59
2008-12-10,899.24
2008-12-09,888.67
2008-12-08,909.70
2008-12-05,876.07
2008-12-04,845.22
2008-12-03,870.74
2008-12-02,848.81
2008-12-01,816.21
2008-11-28,896.24
2008-11-26,887.68
2008-11-25,857.39
2008-11-24,851.81
2008-11-21,800.03
2008-11-20,752.44
2008-11-19,806.58
2008-11-18,859.12
2008-11-17,850.75
2008-11-14,873.29
2008-11-13,911.29
2008-11-12,852.30
2008-11-11,898.95
2008-11-10,919.21
2008-11-07,930.99
2008-11-06,904.88
2008-11-05,952.77
2008-11-04,"1,005.75"
2008-11-03,966.30
2008-10-31,968.75
2008-10-30,954.09
2008-10-29,930.09
2008-10-28,940.51
2008-10-27,848.92
2008-10-24,876.77
2008-10-23,908.11
2008-10-22,896.78
2008-10-21,955.05
2008-10-20,985.40
2008-10-17,940.55
2008-10-16,946.43
2008-10-15,907.84
2008-10-14,998.01
2008-10-13,"1,003.35"
2008-10-10,899.22
2008-10-09,909.92
2008-10-08,984.94
2008-10-07,996.23
2008-10-06,"1,056.89"
2008-10-03,"1,099.23"
2008-10-02,"1,114.28"
2008-10-01,"1,161.06"
2008-09-29,"1,106.42"
2008-09-26,"1,213.27"
2008-09-25,"1,209.18"
2008-09-24,"1,185.87"
2008-09-23,"1,188.22"
2008-09-22,"1,207.09"
2008-09-19,"1,255.08"
2008-09-18,"1,206.51"
2008-09-17,"1,156.39"
2008-09-16,"1,213.60"
2008-09-15,"1,192.70"
2008-09-12,"1,251.70"
2008-09-11,"1,249.05"
2008-09-10,"1,232.04"
2008-09-09,"1,224.51"
2008-09-08,"1,267.79"
2008-09-05,"1,242.31"
2008-09-04,"1,236.83"
2008-09-03,"1,274.98"
