Date,Close
2012-07-02,"1,365.51"
2012-06-29,"1,362.16"
2012-06-28,"1,329.04"
2012-06-27,"1,331.85"
2012-06-26,"1,319.99"
2012-06-25,"1,313.72"
2012-06-22,"1,335.02"
2012-06-21,"1,325.51"
2012-06-20,"1,355.69"
2012-06-19,"1,357.98"
2012-06-18,"1,344.78"
2012-06-15,"1,342.84"
2012-06-14,"1,329.10"
2012-06-13,"1,314.88"
2012-06-12,"1,324.18"
2012-06-11,"1,308.93"
2012-06-08,"1,325.66"
2012-06-07,"1,314.99"
2012-06-06,"1,315.13"
2012-06-05,"1,285.50"
2012-06-04,"1,278.18"
2012-06-01,"1,278.04"
2012-05-31,"1,310.33"
2012-05-30,"1,313.32"
2012-05-29,"1,332.42"
2012-05-25,"1,317.82"
2012-05-24,"1,320.68"
2012-05-23,"1,318.86"
2012-05-22,"1,316.63"
2012-05-21,"1,315.99"
2012-05-18,"1,295.22"
2012-05-17,"1,304.86"
2012-05-16,"1,324.80"
2012-05-15,"1,330.66"
2012-05-14,"1,338.35"
2012-05-11,"1,353.39"
2012-05-10,"1,357.99"
2012-05-09,"1,354.58"
2012-05-08,"1,363.72"
2012-05-07,"1,369.58"
2012-05-04,"1,369.10"
2012-05-03,"1,391.57"
2012-05-02,"1,402.31"
2012-05-01,"1,405.82"
2012-04-30,"1,397.91"
2012-04-27,"1,403.36"
2012-04-26,"1,399.98"
2012-04-25,"1,390.69"
2012-04-24,"1,371.97"
2012-04-23,"1,366.94"
2012-04-20,"1,378.53"
2012-04-19,"1,376.92"
2012-04-18,"1,385.14"
2012-04-17,"1,390.78"
2012-04-16,"1,369.57"
2012-04-13,"1,370.26"
2012-04-12,"1,387.57"
2012-04-11,"1,368.71"
2012-04-10,"1,358.59"
2012-04-09,"1,382.20"
2012-04-05,"1,398.08"
2012-04-04,"1,398.96"
2012-04-03,"1,413.38"
2012-04-02,"1,419.04"
2012-03-30,"1,408.47"
2012-03-29,"1,403.28"
2012-03-28,"1,405.54"
2012-03-27,"1,412.52"
2012-03-26,"1,416.51"
2012-03-23,"1,397.11"
2012-03-22,"1,392.78"
2012-03-21,"1,402.89"
2012-03-20,"1,405.52"
2012-03-19,"1,409.75"
2012-03-16,"1,404.17"
2012-03-15,"1,402.60"
2012-03-14,"1,394.28"
2012-03-13,"1,395.95"
2012-03-12,"1,371.09"
2012-03-09,"1,370.87"
2012-03-08,"1,365.91"
2012-03-07,"1,352.63"
2012-03-06,"1,343.36"
2012-03-05,"1,364.33"
2012-03-02,"1,369.63"
2012-03-01,"1,374.09"
2012-02-29,"1,365.68"
2012-02-28,"1,372.18"
2012-02-27,"1,367.59"
2012-02-24,"1,365.74"
2012-02-23,"1,363.46"
2012-02-22,"1,357.66"
2012-02-21,"1,362.21"
2012-02-17,"1,361.23"
2012-02-16,"1,358.04"
2012-02-15,"1,343.23"
2012-02-14,"1,350.50"
2012-02-13,"1,351.77"
2012-02-10,"1,342.64"
2012-02-09,"1,351.95"
2012-02-08,"1,349.96"
2012-02-07,"1,347.05"
2012-02-06,"1,344.33"
2012-02-03,"1,344.90"
2012-02-02,"1,325.54"
2012-02-01,"1,324.09"
2012-01-31,"1,312.41"
2012-01-30,"1,313.01"
2012-01-27,"1,316.33"
2012-01-26,"1,318.43"
2012-01-25,"1,326.06"
2012-01-24,"1,314.65"
2012-01-23,"1,316.00"
2012-01-20,"1,315.38"
2012-01-19,"1,314.50"
2012-01-18,"1,308.04"
2012-01-17,"1,293.67"
2012-01-13,"1,289.09"
2012-01-12,"1,295.50"
2012-01-11,"1,292.48"
2012-01-10,"1,292.08"
2012-01-09,"1,280.70"
2012-01-06,"1,277.81"
2012-01-05,"1,281.06"
2012-01-04,"1,277.30"
2012-01-03,"1,277.06"
