Date,Close
2011-12-30,"1,257.60"
2011-12-29,"1,263.02"
2011-12-28,"1,249.64"
2011-12-27,"1,265.43"
2011-12-23,"1,265.33"
2011-12-22,"1,254.00"
2011-12-21,"1,243.72"
2011-12-20,"1,241.30"
2011-12-19,"1,205.35"
2011-12-16,"1,219.66"
2011-12-15,"1,215.75"
2011-12-14,"1,211.82"
2011-12-13,"1,225.73"
2011-12-12,"1,236.47"
2011-12-09,"1,255.19"
2011-12-08,"1,234.35"
2011-12-07,"1,261.01"
2011-12-06,"1,258.47"
2011-12-05,"1,257.08"
2011-12-02,"1,244.28"
2011-12-01,"1,244.58"
2011-11-30,"1,246.96"
2011-11-29,"1,195.19"
2011-11-28,"1,192.55"
2011-11-25,"1,158.67"
2011-11-23,"1,161.79"
2011-11-22,"1,188.04"
2011-11-21,"1,192.98"
2011-11-18,"1,215.65"
2011-11-17,"1,216.13"
2011-11-16,"1,236.91"
2011-11-15,"1,257.81"
2011-11-14,"1,251.78"
2011-11-11,"1,263.85"
2011-11-10,"1,239.70"
2011-11-09,"1,229.10"
2011-11-08,"1,275.92"
2011-11-07,"1,261.12"
2011-11-04,"1,253.23"
2011-11-03,"1,261.15"
2011-11-02,"1,237.90"
2011-11-01,"1,218.28"
2011-10-31,"1,253.30"
2011-10-28,"1,285.09"
2011-10-27,"1,284.59"
2011-10-26,"1,242.00"
2011-10-25,"1,229.05"
2011-10-24,"1,254.19"
2011-10-21,"1,238.25"
2011-10-20,"1,215.39"
2011-10-19,"1,209.88"
2011-10-18,"1,225.38"
2011-10-17,"1,200.86"
2011-10-14,"1,224.58"
2011-10-13,"1,203.66"
2011-10-12,"1,207.25"
2011-10-11,"1,195.54"
2011-10-10,"1,194.89"
2011-10-07,"1,155.46"
2011-10-06,"1,164.97"
2011-10-05,"1,144.03"
2011-10-04,"1,123.95"
2011-10-03,"1,099.23"
2011-09-29,"1,160.40"
2011-09-28,"1,151.06"
2011-09-27,"1,175.38"
2011-09-26,"1,162.95"
2011-09-23,"1,136.43"
2011-09-22,"1,129.56"
2011-09-21,"1,166.76"
2011-09-20,"1,202.09"
2011-09-19,"1,204.09"
2011-09-16,"1,216.01"
2011-09-15,"1,209.11"
2011-09-14,"1,188.68"
2011-09-13,"1,172.87"
2011-09-12,"1,162.27"
2011-09-09,"1,154.23"
2011-09-08,"1,185.90"
2011-09-07,"1,198.62"
2011-09-06,"1,165.24"
2011-09-02,"1,173.97"
2011-09-01,"1,204.42"
2011-08-31,"1,218.89"
2011-08-30,"1,212.92"
2011-08-29,"1,210.08"
2011-08-26,"1,176.80"
2011-08-25,"1,159.27"
2011-08-24,"1,177.60"
2011-08-23,"1,162.35"
2011-08-22,"1,123.82"
2011-08-19,"1,123.53"
2011-08-18,"1,140.65"
2011-08-17,"1,193.89"
2011-08-16,"1,192.76"
2011-08-15,"1,204.49"
2011-08-12,"1,178.81"
2011-08-11,"1,172.64"
2011-08-10,"1,120.76"
2011-08-09,"1,172.53"
2011-08-08,"1,119.46"
2011-08-05,"1,199.38"
2011-08-04,"1,200.07"
2011-08-03,"1,260.34"
2011-08-02,"1,254.05"
2011-08-01,"1,286.94"
2011-07-29,"1,292.28"
2011-07-28,"1,300.67"
2011-07-27,"1,304.89"
2011-07-26,"1,331.94"
2011-07-25,"1,337.43"
2011-07-22,"1,345.02"
2011-07-21,"1,343.80"
2011-07-20,"1,325.84"
2011-07-19,"1,326.73"
2011-07-18,"1,305.44"
2011-07-15,"1,316.14"
2011-07-14,"1,308.87"
2011-07-13,"1,317.72"
2011-07-12,"1,313.64"
2011-07-11,"1,319.49"
2011-07-08,"1,343.80"
2011-07-07,"1,353.22"
2011-07-06,"1,339.22"
2011-07-05,"1,337.88"
2011-07-01,"1,339.67"
2011-06-29,"1,307.41"
2011-06-28,"1,296.67"
2011-06-27,"1,280.10"
2011-06-24,"1,268.45"
2011-06-23,"1,283.50"
2011-06-22,"1,287.14"
2011-06-21,"1,295.52"
2011-06-20,"1,278.36"
2011-06-17,"1,271.50"
2011-06-16,"1,267.64"
2011-06-15,"1,265.42"
2011-06-14,"1,287.87"
2011-06-13,"1,271.83"
2011-06-10,"1,270.98"
2011-06-09,"1,289.00"
2011-06-08,"1,279.56"
2011-06-07,"1,284.94"
2011-06-06,"1,286.17"
2011-06-03,"1,300.16"
2011-06-02,"1,312.94"
2011-06-01,"1,314.55"
2011-05-31,"1,345.20"
2011-05-27,"1,331.10"
2011-05-26,"1,325.69"
2011-05-25,"1,320.47"
2011-05-24,"1,316.28"
2011-05-23,"1,317.37"
2011-05-20,"1,333.27"
2011-05-19,"1,343.60"
2011-05-18,"1,340.68"
2011-05-17,"1,328.98"
2011-05-16,"1,329.47"
2011-05-13,"1,337.77"
2011-05-12,"1,348.65"
2011-05-11,"1,342.08"
2011-05-10,"1,357.16"
2011-05-09,"1,346.29"
2011-05-06,"1,340.20"
2011-05-05,"1,335.10"
2011-05-04,"1,347.32"
2011-05-03,"1,356.62"
2011-05-02,"1,361.22"
2011-04-29,"1,363.61"
2011-04-28,"1,360.48"
2011-04-27,"1,355.66"
2011-04-26,"1,347.24"
2011-04-25,"1,335.25"
2011-04-21,"1,337.38"
2011-04-20,"1,330.36"
2011-04-19,"1,312.62"
2011-04-18,"1,305.14"
2011-04-15,"1,319.68"
2011-04-14,"1,314.52"
2011-04-13,"1,314.41"
2011-04-12,"1,314.16"
2011-04-11,"1,324.46"
2011-04-08,"1,328.17"
2011-04-07,"1,333.51"
2011-04-06,"1,335.54"
2011-04-05,"1,332.63"
2011-04-04,"1,332.87"
2011-04-01,"1,332.41"
2011-03-30,"1,328.26"
2011-03-29,"1,319.44"
2011-03-28,"1,310.19"
2011-03-25,"1,313.80"
2011-03-24,"1,309.66"
2011-03-23,"1,297.54"
2011-03-22,"1,293.77"
2011-03-21,"1,298.38"
2011-03-18,"1,279.21"
2011-03-17,"1,273.72"
2011-03-16,"1,256.88"
2011-03-15,"1,281.87"
2011-03-14,"1,296.39"
2011-03-11,"1,304.28"
2011-03-10,"1,295.11"
2011-03-09,"1,320.02"
2011-03-08,"1,321.82"
2011-03-07,"1,310.13"
2011-03-04,"1,321.15"
2011-03-03,"1,330.97"
2011-03-02,"1,308.44"
2011-03-01,"1,306.33"
2011-02-28,"1,327.22"
2011-02-25,"1,319.88"
2011-02-24,"1,306.10"
