Date,Close
2010-12-30,"1,257.88"
2010-12-29,"1,259.78"
2010-12-28,"1,258.51"
2010-12-27,"1,257.54"
2010-12-23,"1,256.77"
2010-12-22,"1,258.84"
2010-12-21,"1,254.60"
2010-12-20,"1,247.08"
2010-12-17,"1,243.91"
2010-12-16,"1,242.87"
2010-12-15,"1,235.23"
2010-12-14,"1,241.59"
2010-12-13,"1,240.46"
2010-12-10,"1,240.40"
2010-12-09,"1,233.00"
2010-12-08,"1,228.28"
2010-12-07,"1,223.75"
2010-12-06,"1,223.12"
2010-12-03,"1,224.71"
2010-12-02,"1,221.53"
2010-12-01,"1,206.07"
2010-11-30,"1,180.55"
2010-11-29,"1,187.76"
2010-11-26,"1,189.40"
2010-11-24,"1,198.35"
2010-11-23,"1,180.73"
2010-11-22,"1,197.84"
2010-11-19,"1,199.73"
2010-11-18,"1,196.69"
2010-11-17,"1,178.59"
2010-11-16,"1,178.34"
2010-11-15,"1,197.75"
2010-11-12,"1,199.21"
2010-11-11,"1,213.54"
2010-11-10,"1,218.71"
2010-11-09,"1,213.40"
2010-11-08,"1,223.25"
2010-11-05,"1,225.85"
2010-11-04,"1,221.06"
2010-11-03,"1,197.96"
2010-11-02,"1,193.57"
2010-11-01,"1,184.38"
2010-10-29,"1,183.26"
2010-10-28,"1,183.78"
2010-10-27,"1,182.45"
2010-10-26,"1,185.64"
2010-10-25,"1,185.62"
2010-10-22,"1,183.08"
2010-10-21,"1,180.26"
2010-10-20,"1,178.17"
2010-10-19,"1,165.90"
2010-10-18,"1,184.71"
2010-10-15,"1,176.19"
2010-10-14,"1,173.81"
2010-10-13,"1,178.10"
2010-10-12,"1,169.77"
2010-10-11,"1,165.32"
2010-10-08,"1,165.15"
2010-10-07,"1,158.06"
2010-10-06,"1,159.97"
2010-10-05,"1,160.75"
2010-10-04,"1,137.03"
2010-10-01,"1,146.24"
2010-09-29,"1,144.73"
2010-09-28,"1,147.70"
2010-09-27,"1,142.16"
2010-09-24,"1,148.67"
2010-09-23,"1,124.83"
2010-09-22,"1,134.28"
2010-09-21,"1,139.78"
2010-09-20,"1,142.71"
2010-09-17,"1,125.59"
2010-09-16,"1,124.66"
2010-09-15,"1,125.07"
2010-09-14,"1,121.10"
2010-09-13,"1,121.90"
2010-09-10,"1,109.55"
2010-09-09,"1,104.18"
2010-09-08,"1,098.87"
2010-09-07,"1,091.84"
2010-09-03,"1,104.51"
2010-09-02,"1,090.10"
2010-09-01,"1,080.29"
2010-08-31,"1,049.33"
2010-08-30,"1,048.92"
2010-08-27,"1,064.59"
2010-08-26,"1,047.22"
2010-08-25,"1,055.33"
2010-08-24,"1,051.87"
2010-08-23,"1,067.36"
2010-08-20,"1,071.69"
2010-08-19,"1,075.63"
2010-08-18,"1,094.16"
2010-08-17,"1,092.54"
2010-08-16,"1,079.38"
2010-08-13,"1,079.25"
2010-08-12,"1,083.61"
2010-08-11,"1,089.47"
2010-08-10,"1,121.06"
2010-08-09,"1,127.79"
2010-08-06,"1,121.64"
2010-08-05,"1,125.81"
2010-08-04,"1,127.24"
2010-08-03,"1,120.46"
2010-08-02,"1,125.86"
2010-07-30,"1,101.60"
2010-07-29,"1,101.53"
2010-07-28,"1,106.13"
2010-07-27,"1,113.84"
2010-07-26,"1,115.01"
2010-07-23,"1,102.66"
2010-07-22,"1,093.67"
2010-07-21,"1,069.59"
2010-07-20,"1,083.48"
2010-07-19,"1,071.25"
2010-07-16,"1,064.88"
2010-07-15,"1,096.48"
2010-07-14,"1,095.17"
2010-07-13,"1,095.34"
2010-07-12,"1,078.75"
2010-07-09,"1,077.96"
