Date,Close
2006-12-29,"1,418.30"
2006-12-28,"1,424.73"
2006-12-27,"1,426.84"
2006-12-26,"1,416.90"
2006-12-22,"1,410.76"
2006-12-21,"1,418.30"
2006-12-20,"1,423.53"
2006-12-19,"1,425.55"
2006-12-18,"1,422.48"
2006-12-15,"1,427.09"
2006-12-14,"1,425.49"
2006-12-13,"1,413.21"
2006-12-12,"1,411.56"
2006-12-11,"1,413.04"
2006-12-08,"1,409.84"
2006-12-07,"1,407.29"
2006-12-06,"1,412.90"
2006-12-05,"1,414.76"
2006-12-04,"1,409.12"
2006-12-01,"1,396.71"
2006-11-30,"1,400.63"
2006-11-29,"1,399.48"
2006-11-28,"1,386.72"
2006-11-27,"1,381.96"
2006-11-24,"1,400.95"
2006-11-22,"1,406.09"
2006-11-21,"1,402.81"
2006-11-20,"1,400.50"
2006-11-17,"1,401.20"
2006-11-16,"1,399.76"
2006-11-15,"1,396.57"
2006-11-14,"1,393.22"
2006-11-13,"1,384.42"
2006-11-10,"1,380.90"
2006-11-09,"1,378.33"
2006-11-08,"1,385.72"
2006-11-07,"1,382.84"
2006-11-06,"1,379.78"
2006-11-03,"1,364.30"
2006-11-02,"1,367.34"
2006-11-01,"1,367.81"
2006-10-31,"1,377.94"
2006-10-30,"1,377.93"
2006-10-27,"1,377.34"
2006-10-26,"1,389.08"
2006-10-25,"1,382.22"
2006-10-24,"1,377.38"
2006-10-23,"1,377.02"
2006-10-20,"1,368.60"
2006-10-19,"1,366.96"
2006-10-18,"1,365.80"
2006-10-17,"1,364.05"
2006-10-16,"1,369.06"
2006-10-13,"1,365.62"
2006-10-12,"1,362.83"
2006-10-11,"1,349.95"
2006-10-10,"1,353.42"
2006-10-09,"1,350.66"
2006-10-06,"1,349.59"
2006-10-05,"1,353.22"
2006-10-04,"1,350.20"
2006-10-03,"1,334.11"
2006-10-02,"1,331.32"
2006-09-29,"1,335.85"
2006-09-28,"1,338.88"
2006-09-27,"1,336.59"
2006-09-26,"1,336.35"
2006-09-25,"1,326.37"
2006-09-22,"1,314.78"
2006-09-21,"1,318.03"
2006-09-20,"1,325.18"
2006-09-19,"1,317.64"
2006-09-18,"1,321.18"
2006-09-15,"1,319.66"
2006-09-14,"1,316.28"
2006-09-13,"1,318.07"
2006-09-12,"1,313.00"
2006-09-11,"1,299.54"
2006-09-08,"1,298.92"
2006-09-07,"1,294.02"
2006-09-06,"1,300.26"
2006-09-05,"1,313.25"
2006-09-01,"1,311.01"
2006-08-31,"1,303.82"
2006-08-30,"1,305.37"
2006-08-29,"1,304.28"
2006-08-28,"1,301.78"
2006-08-25,"1,295.09"
2006-08-24,"1,296.06"
2006-08-23,"1,292.99"
2006-08-22,"1,298.82"
2006-08-21,"1,297.52"
2006-08-18,"1,302.30"
2006-08-17,"1,297.48"
2006-08-16,"1,295.43"
2006-08-15,"1,285.58"
2006-08-14,"1,268.21"
2006-08-11,"1,266.74"
2006-08-10,"1,271.81"
2006-08-09,"1,265.95"
2006-08-08,"1,271.48"
2006-08-07,"1,275.77"
2006-08-04,"1,279.36"
2006-08-03,"1,280.27"
2006-08-02,"1,277.41"
2006-08-01,"1,270.92"
2006-07-31,"1,276.66"
2006-07-28,"1,278.55"
2006-07-27,"1,263.20"
