Date,Close
2019-12-30,"3,221.29"
2019-12-27,"3,240.02"
2019-12-26,"3,239.91"
2019-12-24,"3,223.38"
2019-12-23,"3,224.01"
2019-12-20,"3,221.22"
2019-12-19,"3,205.37"
2019-12-18,"3,191.14"
2019-12-17,"3,192.52"
2019-12-16,"3,191.45"
2019-12-13,"3,168.80"
2019-12-12,"3,168.57"
2019-12-11,"3,141.63"
2019-12-10,"3,132.52"
2019-12-09,"3,135.96"
2019-12-06,"3,145.91"
2019-12-05,"3,117.43"
2019-12-04,"3,112.76"
2019-12-03,"3,093.20"
2019-12-02,"3,113.87"
2019-11-29,"3,140.98"
2019-11-27,"3,153.63"
2019-11-26,"3,140.52"
2019-11-25,"3,133.64"
2019-11-22,"3,110.29"
2019-11-21,"3,103.54"
2019-11-20,"3,108.46"
2019-11-19,"3,120.18"
2019-11-18,"3,122.03"
2019-11-15,"3,120.46"
2019-11-14,"3,096.63"
2019-11-13,"3,094.04"
2019-11-12,"3,091.84"
2019-11-11,"3,087.01"
2019-11-08,"3,093.08"
2019-11-07,"3,085.18"
2019-11-06,"3,076.78"
2019-11-05,"3,074.62"
2019-11-04,"3,078.27"
2019-11-01,"3,066.91"
2019-10-31,"3,037.56"
2019-10-30,"3,046.77"
2019-10-29,"3,036.89"
2019-10-28,"3,039.42"
2019-10-25,"3,022.55"
2019-10-24,"3,010.29"
2019-10-23,"3,004.52"
2019-10-22,"2,995.99"
2019-10-21,"3,006.72"
2019-10-18,"2,986.20"
2019-10-17,"2,997.95"
2019-10-16,"2,989.69"
2019-10-15,"2,995.68"
2019-10-14,"2,966.15"
2019-10-11,"2,970.27"
2019-10-10,"2,938.13"
2019-10-09,"2,919.40"
2019-10-08,"2,893.06"
2019-10-07,"2,938.79"
2019-10-04,"2,952.01"
2019-10-03,"2,910.63"
2019-10-02,"2,887.61"
2019-10-01,"2,940.25"
2019-09-27,"2,961.79"
2019-09-26,"2,977.62"
2019-09-25,"2,984.87"
2019-09-24,"2,966.60"
2019-09-23,"2,991.78"
2019-09-20,"2,992.07"
2019-09-19,"3,006.79"
2019-09-18,"3,006.73"
2019-09-17,"3,005.70"
2019-09-16,"2,997.96"
2019-09-13,"3,007.39"
2019-09-12,"3,009.57"
2019-09-11,"3,000.93"
2019-09-10,"2,979.39"
2019-09-09,"2,978.43"
2019-09-06,"2,978.71"
2019-09-05,"2,976.00"
2019-09-04,"2,937.78"
2019-09-03,"2,906.27"
2019-08-30,"2,926.46"
2019-08-29,"2,924.58"
2019-08-28,"2,887.94"
2019-08-27,"2,869.16"
2019-08-26,"2,878.38"
2019-08-23,"2,847.11"
2019-08-22,"2,922.95"
2019-08-21,"2,924.43"
2019-08-20,"2,900.51"
2019-08-19,"2,923.65"
2019-08-16,"2,888.68"
2019-08-15,"2,847.60"
2019-08-14,"2,840.60"
2019-08-13,"2,926.32"
2019-08-12,"2,882.70"
2019-08-09,"2,918.65"
2019-08-08,"2,938.09"
2019-08-07,"2,883.98"
2019-08-06,"2,881.77"
2019-08-05,"2,844.74"
2019-08-02,"2,932.05"
2019-08-01,"2,953.56"
2019-07-31,"2,980.38"
2019-07-30,"3,013.18"
2019-07-29,"3,020.97"
2019-07-26,"3,025.86"
2019-07-25,"3,003.67"
2019-07-24,"3,019.56"
2019-07-23,"3,005.47"
2019-07-22,"2,985.03"
2019-07-19,"2,976.61"
2019-07-18,"2,995.11"
2019-07-17,"2,984.42"
2019-07-16,"3,004.04"
2019-07-15,"3,014.30"
2019-07-12,"3,013.77"
2019-07-11,"2,999.91"
2019-07-10,"2,993.07"
2019-07-09,"2,979.63"
2019-07-08,"2,975.95"
2019-07-05,"2,990.41"
2019-07-03,"2,995.82"
2019-07-02,"2,973.01"
2019-07-01,"2,964.33"
2019-06-28,"2,941.76"
2019-06-27,"2,924.92"
2019-06-26,"2,913.78"
2019-06-25,"2,917.38"
2019-06-24,"2,945.35"
2019-06-21,"2,950.46"
2019-06-20,"2,954.18"
2019-06-19,"2,926.46"
2019-06-18,"2,917.75"
2019-06-17,"2,889.67"
2019-06-14,"2,886.98"
2019-06-13,"2,891.64"
2019-06-12,"2,879.84"
2019-06-11,"2,885.72"
2019-06-10,"2,886.73"
2019-06-07,"2,873.34"
2019-06-06,"2,843.49"
2019-06-05,"2,826.15"
2019-06-04,"2,803.27"
2019-06-03,"2,744.45"
2019-05-31,"2,752.06"
2019-05-30,"2,788.86"
2019-05-29,"2,783.02"
2019-05-28,"2,802.39"
2019-05-24,"2,826.06"
2019-05-23,"2,822.24"
2019-05-22,"2,856.27"
2019-05-21,"2,864.36"
2019-05-20,"2,840.23"
2019-05-17,"2,859.53"
2019-05-16,"2,876.32"
2019-05-15,"2,850.96"
2019-05-14,"2,834.41"
2019-05-13,"2,811.87"
2019-05-10,"2,881.40"
2019-05-09,"2,870.72"
2019-05-08,"2,879.42"
2019-05-07,"2,884.05"
2019-05-06,"2,932.47"
2019-05-03,"2,945.64"
2019-05-02,"2,917.52"
2019-05-01,"2,923.73"
2019-04-30,"2,945.83"
2019-04-29,"2,943.03"
2019-04-26,"2,939.88"
2019-04-25,"2,926.17"
2019-04-24,"2,927.25"
2019-04-23,"2,933.68"
2019-04-22,"2,907.97"
2019-04-18,"2,905.03"
2019-04-17,"2,900.45"
2019-04-16,"2,907.06"
2019-04-15,"2,905.58"
2019-04-12,"2,907.41"
2019-04-11,"2,888.32"
2019-04-10,"2,888.21"
2019-04-09,"2,878.20"
2019-04-08,"2,895.77"
2019-04-05,"2,892.74"
2019-04-04,"2,879.39"
2019-04-03,"2,873.40"
2019-04-02,"2,867.24"
2019-04-01,"2,867.19"
2019-03-29,"2,834.40"
2019-03-28,"2,815.44"
2019-03-27,"2,805.37"
2019-03-26,"2,818.46"
2019-03-25,"2,798.36"
2019-03-22,"2,800.71"
2019-03-21,"2,854.88"
2019-03-20,"2,824.23"
2019-03-19,"2,832.57"
2019-03-18,"2,832.94"
2019-03-15,"2,822.48"
2019-03-14,"2,808.48"
2019-03-13,"2,810.92"
2019-03-12,"2,791.52"
2019-03-11,"2,783.30"
2019-03-08,"2,743.07"
2019-03-07,"2,748.93"
2019-03-06,"2,771.45"
2019-03-05,"2,789.65"
2019-03-04,"2,792.81"
2019-03-01,"2,803.69"
2019-02-28,"2,784.49"
2019-02-27,"2,792.38"
2019-02-26,"2,793.90"
2019-02-25,"2,796.11"
2019-02-22,"2,792.67"
2019-02-21,"2,774.88"
2019-02-20,"2,784.70"
2019-02-19,"2,779.76"
2019-02-15,"2,775.60"
2019-02-14,"2,745.73"
2019-02-13,"2,753.03"
2019-02-12,"2,744.73"
2019-02-11,"2,709.80"
2019-02-08,"2,707.88"
2019-02-07,"2,706.05"
2019-02-06,"2,731.61"
2019-02-05,"2,737.70"
2019-02-04,"2,724.87"
2019-02-01,"2,706.53"
2019-01-31,"2,704.10"
2019-01-30,"2,681.05"
2019-01-29,"2,640.00"
2019-01-28,"2,643.85"
2019-01-25,"2,664.76"
2019-01-24,"2,642.33"
2019-01-23,"2,638.70"
2019-01-22,"2,632.90"
2019-01-18,"2,670.71"
2019-01-17,"2,635.96"
2019-01-16,"2,616.10"
2019-01-15,"2,610.30"
2019-01-14,"2,582.61"
2019-01-11,"2,596.26"
2019-01-10,"2,596.64"
2019-01-09,"2,584.96"
2019-01-08,"2,574.41"
2019-01-07,"2,549.69"
2019-01-04,"2,531.94"
2019-01-03,"2,447.89"
2019-01-02,"2,510.03"
