Date,Close
2015-12-30,"2,063.36"
2015-12-29,"2,078.36"
2015-12-28,"2,056.50"
2015-12-24,"2,060.99"
2015-12-23,"2,064.29"
2015-12-22,"2,038.97"
2015-12-21,"2,021.15"
2015-12-18,"2,005.55"
2015-12-17,"2,041.89"
2015-12-16,"2,073.07"
2015-12-15,"2,043.41"
2015-12-14,"2,021.94"
2015-12-11,"2,012.37"
2015-12-10,"2,052.23"
2015-12-09,"2,047.62"
2015-12-08,"2,063.59"
2015-12-07,"2,077.07"
2015-12-04,"2,091.69"
2015-12-03,"2,049.62"
2015-12-02,"2,079.51"
2015-12-01,"2,102.63"
2015-11-30,"2,080.41"
2015-11-27,"2,090.11"
2015-11-25,"2,088.87"
2015-11-24,"2,089.14"
2015-11-23,"2,086.59"
2015-11-20,"2,089.17"
2015-11-19,"2,081.24"
2015-11-18,"2,083.58"
2015-11-17,"2,050.44"
2015-11-16,"2,053.19"
2015-11-13,"2,023.04"
2015-11-12,"2,045.97"
2015-11-11,"2,075.00"
2015-11-10,"2,081.72"
2015-11-09,"2,078.58"
2015-11-06,"2,099.20"
2015-11-05,"2,099.93"
2015-11-04,"2,102.31"
2015-11-03,"2,109.79"
2015-11-02,"2,104.05"
2015-10-30,"2,079.36"
2015-10-29,"2,089.41"
2015-10-28,"2,090.35"
2015-10-27,"2,065.89"
2015-10-26,"2,071.18"
2015-10-23,"2,075.15"
2015-10-22,"2,052.51"
2015-10-21,"2,018.94"
2015-10-20,"2,030.77"
2015-10-19,"2,033.66"
2015-10-16,"2,033.11"
2015-10-15,"2,023.86"
2015-10-14,"1,994.24"
2015-10-13,"2,003.69"
2015-10-12,"2,017.46"
2015-10-09,"2,014.89"
2015-10-08,"2,013.43"
2015-10-07,"1,995.83"
2015-10-06,"1,979.92"
2015-10-05,"1,987.05"
2015-10-02,"1,951.36"
2015-10-01,"1,923.82"
2015-09-29,"1,884.09"
2015-09-28,"1,881.77"
2015-09-25,"1,931.34"
2015-09-24,"1,932.24"
2015-09-23,"1,938.76"
2015-09-22,"1,942.74"
2015-09-21,"1,966.97"
2015-09-18,"1,958.03"
2015-09-17,"1,990.20"
2015-09-16,"1,995.31"
2015-09-15,"1,978.09"
2015-09-14,"1,953.03"
2015-09-11,"1,961.05"
2015-09-10,"1,952.29"
2015-09-09,"1,942.04"
2015-09-08,"1,969.41"
2015-09-04,"1,921.22"
2015-09-03,"1,951.13"
2015-09-02,"1,948.86"
2015-09-01,"1,913.85"
2015-08-31,"1,972.18"
2015-08-28,"1,988.87"
2015-08-27,"1,987.66"
2015-08-26,"1,940.51"
2015-08-25,"1,867.61"
2015-08-24,"1,893.21"
2015-08-21,"1,970.89"
2015-08-20,"2,035.73"
2015-08-19,"2,079.61"
2015-08-18,"2,096.92"
2015-08-17,"2,102.44"
2015-08-14,"2,091.54"
2015-08-13,"2,083.39"
2015-08-12,"2,086.05"
2015-08-11,"2,084.07"
2015-08-10,"2,104.18"
2015-08-07,"2,077.57"
2015-08-06,"2,083.56"
2015-08-05,"2,099.84"
2015-08-04,"2,093.32"
2015-08-03,"2,098.04"
2015-07-31,"2,103.84"
2015-07-30,"2,108.63"
2015-07-29,"2,108.57"
2015-07-28,"2,093.25"
2015-07-27,"2,067.64"
2015-07-24,"2,079.65"
2015-07-23,"2,102.15"
2015-07-22,"2,114.15"
2015-07-21,"2,119.21"
2015-07-20,"2,128.28"
2015-07-17,"2,126.64"
2015-07-16,"2,124.29"
2015-07-15,"2,107.40"
2015-07-14,"2,108.95"
2015-07-13,"2,099.60"
2015-07-10,"2,076.62"
2015-07-09,"2,051.31"
2015-07-08,"2,046.68"
2015-07-07,"2,081.34"
2015-07-06,"2,068.76"
2015-07-02,"2,076.78"
2015-07-01,"2,077.42"
2015-06-29,"2,057.64"
2015-06-26,"2,101.49"
2015-06-25,"2,102.31"
2015-06-24,"2,108.58"
2015-06-23,"2,124.20"
2015-06-22,"2,122.85"
2015-06-19,"2,109.99"
2015-06-18,"2,121.24"
2015-06-17,"2,100.44"
2015-06-16,"2,096.29"
2015-06-15,"2,084.43"
2015-06-12,"2,094.11"
2015-06-11,"2,108.86"
2015-06-10,"2,105.20"
2015-06-09,"2,080.15"
2015-06-08,"2,079.28"
2015-06-05,"2,092.83"
2015-06-04,"2,095.84"
2015-06-03,"2,114.07"
2015-06-02,"2,109.60"
2015-06-01,"2,111.73"
2015-05-29,"2,107.39"
2015-05-28,"2,120.79"
2015-05-27,"2,123.48"
2015-05-26,"2,104.20"
2015-05-22,"2,126.06"
2015-05-21,"2,130.82"
2015-05-20,"2,125.85"
2015-05-19,"2,127.83"
2015-05-18,"2,129.20"
2015-05-15,"2,122.73"
2015-05-14,"2,121.10"
2015-05-13,"2,098.48"
2015-05-12,"2,099.12"
2015-05-11,"2,105.33"
2015-05-08,"2,116.10"
2015-05-07,"2,088.00"
2015-05-06,"2,080.15"
2015-05-05,"2,089.46"
2015-05-04,"2,114.49"
2015-05-01,"2,108.29"
2015-04-30,"2,085.51"
2015-04-29,"2,106.85"
2015-04-28,"2,114.76"
2015-04-27,"2,108.92"
2015-04-24,"2,117.69"
2015-04-23,"2,112.93"
2015-04-22,"2,107.96"
2015-04-21,"2,097.29"
2015-04-20,"2,100.40"
2015-04-17,"2,081.18"
2015-04-16,"2,104.99"
2015-04-15,"2,106.63"
2015-04-14,"2,095.84"
2015-04-13,"2,092.43"
2015-04-10,"2,102.06"
2015-04-09,"2,091.18"
2015-04-08,"2,081.90"
2015-04-07,"2,076.33"
2015-04-06,"2,080.62"
2015-04-02,"2,066.96"
2015-04-01,"2,059.69"
2015-03-30,"2,086.24"
2015-03-27,"2,061.02"
2015-03-26,"2,056.15"
2015-03-25,"2,061.05"
2015-03-24,"2,091.50"
2015-03-23,"2,104.42"
2015-03-20,"2,108.10"
2015-03-19,"2,089.27"
2015-03-18,"2,099.50"
2015-03-17,"2,074.28"
2015-03-16,"2,081.19"
2015-03-13,"2,053.40"
2015-03-12,"2,065.95"
2015-03-11,"2,040.24"
2015-03-10,"2,044.16"
2015-03-09,"2,079.43"
2015-03-06,"2,071.26"
2015-03-05,"2,101.04"
2015-03-04,"2,098.53"
2015-03-03,"2,107.78"
2015-03-02,"2,117.39"
2015-02-27,"2,104.50"
2015-02-26,"2,110.74"
2015-02-25,"2,113.86"
2015-02-24,"2,115.48"
2015-02-23,"2,109.66"
2015-02-20,"2,110.30"
2015-02-19,"2,097.45"
2015-02-18,"2,099.68"
2015-02-17,"2,100.34"
2015-02-13,"2,096.99"
2015-02-12,"2,088.48"
2015-02-11,"2,068.53"
2015-02-10,"2,068.59"
2015-02-09,"2,046.74"
2015-02-06,"2,055.47"
2015-02-05,"2,062.52"
2015-02-04,"2,041.51"
2015-02-03,"2,050.03"
2015-02-02,"2,020.85"
2015-01-30,"1,994.99"
2015-01-29,"2,021.25"
2015-01-28,"2,002.16"
2015-01-27,"2,029.55"
2015-01-26,"2,057.09"
2015-01-23,"2,051.82"
2015-01-22,"2,063.15"
2015-01-21,"2,032.12"
2015-01-20,"2,022.55"
2015-01-16,"2,019.42"
2015-01-15,"1,992.67"
2015-01-14,"2,011.27"
2015-01-13,"2,023.03"
2015-01-12,"2,028.26"
2015-01-09,"2,044.81"
2015-01-08,"2,062.14"
2015-01-07,"2,025.90"
2015-01-06,"2,002.61"
2015-01-05,"2,020.58"
2015-01-02,"2,058.20"
